timestamp,gpu_memory_used_mib
2026-09-21T14:00:09.3496256+08:00,374
2026-09-21T14:00:09.9010091+08:00,374
2026-09-21T14:00:10.4527881+08:00,374
2026-09-21T14:00:10.9864656+08:00,374
2026-09-21T14:00:11.5444427+08:00,374
2026-09-21T14:00:12.1254407+08:00,374
2026-09-21T14:00:12.6687482+08:00,374
2026-09-21T14:00:13.2389985+08:00,374
2026-09-21T14:00:13.7785191+08:00,374
2026-09-21T14:00:14.3430514+08:00,374
2026-09-21T14:00:14.9084635+08:00,374
2026-09-21T14:00:15.4414275+08:00,374
2026-09-21T14:00:15.9935759+08:00,374
2026-09-21T14:00:16.5320171+08:00,374
2026-09-21T14:00:17.0815931+08:00,374
2026-09-21T14:00:17.6267587+08:00,374
2026-09-21T14:00:18.1601903+08:00,374
2026-09-21T14:00:18.7104694+08:00,374
2026-09-21T14:00:19.2435996+08:00,374
2026-09-21T14:00:19.8104079+08:00,374
2026-09-21T14:00:20.3563783+08:00,374
2026-09-21T14:00:20.9227142+08:00,374
2026-09-21T14:00:21.4566478+08:00,374
2026-09-21T14:00:22.0188412+08:00,374
2026-09-21T14:00:22.5722156+08:00,374
2026-09-21T14:00:23.1308427+08:00,374
2026-09-21T14:00:23.6939493+08:00,374
2026-09-21T14:00:24.2444356+08:00,374
2026-09-21T14:00:24.8065135+08:00,374
2026-09-21T14:00:25.3536090+08:00,374
2026-09-21T14:00:25.9288402+08:00,374
2026-09-21T14:00:26.4779151+08:00,374
2026-09-21T14:00:27.0241521+08:00,374
2026-09-21T14:00:27.5694428+08:00,374
2026-09-21T14:00:28.1167437+08:00,374
2026-09-21T14:00:28.6648560+08:00,374
2026-09-21T14:00:29.2256854+08:00,374
2026-09-21T14:00:29.7876771+08:00,374
2026-09-21T14:00:30.3423358+08:00,374
2026-09-21T14:00:30.9031313+08:00,374
2026-09-21T14:00:31.4614244+08:00,374
2026-09-21T14:00:32.0115299+08:00,374
2026-09-21T14:00:32.5553625+08:00,374
2026-09-21T14:00:33.1009555+08:00,374
2026-09-21T14:00:33.6332939+08:00,374
2026-09-21T14:00:34.1827204+08:00,374
2026-09-21T14:00:34.7488852+08:00,374
2026-09-21T14:00:35.2943303+08:00,374
2026-09-21T14:00:35.8728640+08:00,374
2026-09-21T14:00:36.4354971+08:00,374
2026-09-21T14:00:36.9863938+08:00,374
2026-09-21T14:00:37.5219345+08:00,374
2026-09-21T14:00:38.0728053+08:00,374
2026-09-21T14:00:38.6158608+08:00,374
2026-09-21T14:00:39.1634736+08:00,374
2026-09-21T14:00:39.7145701+08:00,374
2026-09-21T14:00:40.2619702+08:00,374
2026-09-21T14:00:40.8131307+08:00,374
2026-09-21T14:00:41.3465662+08:00,374
2026-09-21T14:00:41.8990001+08:00,374
2026-09-21T14:00:42.4492497+08:00,374
2026-09-21T14:00:42.9972225+08:00,374
2026-09-21T14:00:43.5321845+08:00,374
2026-09-21T14:00:44.0672010+08:00,374
2026-09-21T14:00:44.6319450+08:00,374
2026-09-21T14:00:45.1790586+08:00,374
2026-09-21T14:00:45.7429585+08:00,374
2026-09-21T14:00:46.3053452+08:00,374
2026-09-21T14:00:46.8558468+08:00,374
2026-09-21T14:00:47.3921531+08:00,374
2026-09-21T14:00:47.9401100+08:00,374
2026-09-21T14:00:48.4718048+08:00,374
2026-09-21T14:00:49.0081096+08:00,374
2026-09-21T14:00:49.5517652+08:00,374
2026-09-21T14:00:50.0950999+08:00,374
2026-09-21T14:00:50.6446840+08:00,374
2026-09-21T14:00:51.1777364+08:00,374
2026-09-21T14:00:51.7286877+08:00,374
2026-09-21T14:00:52.2621299+08:00,374
2026-09-21T14:00:52.8136320+08:00,374
2026-09-21T14:00:53.3609257+08:00,374
2026-09-21T14:00:53.9278388+08:00,374
2026-09-21T14:00:54.4648858+08:00,374
2026-09-21T14:00:55.0264688+08:00,374
2026-09-21T14:00:55.5625241+08:00,374
2026-09-21T14:00:56.1103086+08:00,374
2026-09-21T14:00:56.6731697+08:00,374
2026-09-21T14:00:57.2194534+08:00,374
2026-09-21T14:00:57.7689261+08:00,374
2026-09-21T14:00:58.3182963+08:00,374
2026-09-21T14:00:58.8584609+08:00,374
2026-09-21T14:00:59.4076728+08:00,374
2026-09-21T14:00:59.9537307+08:00,374
2026-09-21T14:01:00.4990801+08:00,374
2026-09-21T14:01:01.0562538+08:00,374
2026-09-21T14:01:01.6178500+08:00,374
2026-09-21T14:01:02.1665749+08:00,374
2026-09-21T14:01:02.7278899+08:00,374
2026-09-21T14:01:03.2732880+08:00,374
2026-09-21T14:01:03.8214959+08:00,374
2026-09-21T14:01:04.3660811+08:00,374
2026-09-21T14:01:04.9011075+08:00,374
2026-09-21T14:01:05.4506925+08:00,374
2026-09-21T14:01:05.9963416+08:00,374
2026-09-21T14:01:06.5347943+08:00,374
2026-09-21T14:01:07.1114576+08:00,374
2026-09-21T14:01:07.6747230+08:00,374
2026-09-21T14:01:08.2079987+08:00,374
2026-09-21T14:01:08.7569801+08:00,374
2026-09-21T14:01:09.2902008+08:00,374
2026-09-21T14:01:09.8276831+08:00,374
2026-09-21T14:01:10.3784888+08:00,374
2026-09-21T14:01:10.9535648+08:00,374
2026-09-21T14:01:11.4939653+08:00,374
2026-09-21T14:01:12.0572161+08:00,374
2026-09-21T14:01:12.6179373+08:00,374
2026-09-21T14:01:13.1689442+08:00,374
2026-09-21T14:01:13.7128539+08:00,374
2026-09-21T14:01:14.2613192+08:00,374
2026-09-21T14:01:14.8122041+08:00,374
2026-09-21T14:01:15.3766049+08:00,374
2026-09-21T14:01:15.9232674+08:00,374
2026-09-21T14:01:16.5030631+08:00,374
2026-09-21T14:01:17.0686445+08:00,374
2026-09-21T14:01:17.6314557+08:00,374
2026-09-21T14:01:18.1788908+08:00,374
2026-09-21T14:01:18.7121699+08:00,374
2026-09-21T14:01:19.2624140+08:00,374
2026-09-21T14:01:19.8094803+08:00,374
2026-09-21T14:01:20.3476448+08:00,374
2026-09-21T14:01:20.9112632+08:00,374
2026-09-21T14:01:21.4777337+08:00,374
2026-09-21T14:01:22.0289736+08:00,374
2026-09-21T14:01:22.5791502+08:00,374
2026-09-21T14:01:23.1403835+08:00,374
2026-09-21T14:01:23.6891579+08:00,374
2026-09-21T14:01:24.2213705+08:00,374
2026-09-21T14:01:24.7716181+08:00,374
2026-09-21T14:01:25.3249710+08:00,374
2026-09-21T14:01:25.8888493+08:00,374
2026-09-21T14:01:26.4403379+08:00,374
2026-09-21T14:01:26.9849608+08:00,374
2026-09-21T14:01:27.5210808+08:00,374
2026-09-21T14:01:28.0541678+08:00,374
2026-09-21T14:01:28.6037091+08:00,374
2026-09-21T14:01:29.1526689+08:00,374
2026-09-21T14:01:29.7138029+08:00,374
2026-09-21T14:01:30.2604406+08:00,374
2026-09-21T14:01:30.8114311+08:00,374
2026-09-21T14:01:31.3446287+08:00,374
2026-09-21T14:01:31.9057424+08:00,374
2026-09-21T14:01:32.4403456+08:00,374
2026-09-21T14:01:32.9874080+08:00,374
2026-09-21T14:01:33.5257191+08:00,374
2026-09-21T14:01:34.0595249+08:00,374
2026-09-21T14:01:34.6098880+08:00,374
2026-09-21T14:01:35.1418121+08:00,374
2026-09-21T14:01:35.6742989+08:00,374
2026-09-21T14:01:36.2275646+08:00,374
2026-09-21T14:01:36.7610677+08:00,374
2026-09-21T14:01:37.3122948+08:00,374
2026-09-21T14:01:37.8457717+08:00,374
2026-09-21T14:01:38.4110121+08:00,374
2026-09-21T14:01:38.9469017+08:00,374
2026-09-21T14:01:39.5103917+08:00,374
2026-09-21T14:01:40.0590909+08:00,374
2026-09-21T14:01:40.6230305+08:00,374
2026-09-21T14:01:41.1730214+08:00,374
2026-09-21T14:01:41.7258502+08:00,374
2026-09-21T14:01:42.2680092+08:00,374
2026-09-21T14:01:42.8299496+08:00,374
2026-09-21T14:01:43.3760956+08:00,374
2026-09-21T14:01:43.9248285+08:00,374
2026-09-21T14:01:44.4701707+08:00,374
2026-09-21T14:01:45.0172469+08:00,374
2026-09-21T14:01:45.5633037+08:00,374
2026-09-21T14:01:46.0969522+08:00,374
2026-09-21T14:01:46.6578231+08:00,374
2026-09-21T14:01:47.1934793+08:00,374
2026-09-21T14:01:47.7594402+08:00,374
2026-09-21T14:01:48.2953997+08:00,374
2026-09-21T14:01:48.8606734+08:00,374
2026-09-21T14:01:49.4230074+08:00,374
2026-09-21T14:01:49.9843084+08:00,374
2026-09-21T14:01:50.5291284+08:00,374
2026-09-21T14:01:51.0766545+08:00,374
2026-09-21T14:01:51.6387304+08:00,374
2026-09-21T14:01:52.1737395+08:00,374
2026-09-21T14:01:52.7205388+08:00,374
2026-09-21T14:01:53.2670963+08:00,374
2026-09-21T14:01:53.8135542+08:00,374
2026-09-21T14:01:54.3753105+08:00,374
2026-09-21T14:01:54.9241658+08:00,374
2026-09-21T14:01:55.4744849+08:00,374
2026-09-21T14:01:56.0395182+08:00,374
2026-09-21T14:01:56.6027476+08:00,374
2026-09-21T14:01:57.1816513+08:00,374
2026-09-21T14:01:57.7292994+08:00,374
2026-09-21T14:01:58.2796950+08:00,374
2026-09-21T14:01:58.8333009+08:00,374
2026-09-21T14:01:59.3855681+08:00,374
2026-09-21T14:01:59.9469215+08:00,374
2026-09-21T14:02:00.5078125+08:00,374
2026-09-21T14:02:01.0428829+08:00,374
2026-09-21T14:02:01.5899673+08:00,374
2026-09-21T14:02:02.1383704+08:00,374
2026-09-21T14:02:02.7010803+08:00,374
2026-09-21T14:02:03.2365350+08:00,374
2026-09-21T14:02:03.7868479+08:00,374
2026-09-21T14:02:04.3211977+08:00,374
2026-09-21T14:02:04.8682842+08:00,374
2026-09-21T14:02:05.4040909+08:00,374
2026-09-21T14:02:05.9490885+08:00,404
2026-09-21T14:02:06.4825469+08:00,420
2026-09-21T14:02:07.0323809+08:00,420
2026-09-21T14:02:07.5990056+08:00,428
2026-09-21T14:02:08.1485229+08:00,428
2026-09-21T14:02:08.6980272+08:00,320
2026-09-21T14:02:09.2478660+08:00,320
2026-09-21T14:02:09.8137517+08:00,320
2026-09-21T14:02:10.3639239+08:00,320
2026-09-21T14:02:10.9278083+08:00,320
2026-09-21T14:02:11.4737128+08:00,320
2026-09-21T14:02:12.0205892+08:00,320
2026-09-21T14:02:12.5652715+08:00,320
2026-09-21T14:02:13.1315534+08:00,320
2026-09-21T14:02:13.6781806+08:00,320
2026-09-21T14:02:14.2439988+08:00,320
2026-09-21T14:02:14.7916861+08:00,320
2026-09-21T14:02:15.3872995+08:00,320
2026-09-21T14:02:15.9222864+08:00,320
2026-09-21T14:02:16.4716217+08:00,320
2026-09-21T14:02:17.0249736+08:00,320
2026-09-21T14:02:17.5739167+08:00,320
2026-09-21T14:02:18.1214342+08:00,320
2026-09-21T14:02:18.6558032+08:00,320
2026-09-21T14:02:19.1919138+08:00,320
2026-09-21T14:02:19.7244300+08:00,320
2026-09-21T14:02:20.2573531+08:00,320
2026-09-21T14:02:20.8087010+08:00,320
2026-09-21T14:02:21.3754014+08:00,320
2026-09-21T14:02:21.9196241+08:00,320
2026-09-21T14:02:22.4523816+08:00,320
2026-09-21T14:02:23.0039285+08:00,320
2026-09-21T14:02:23.5672540+08:00,320
2026-09-21T14:02:24.1307724+08:00,320
2026-09-21T14:02:24.6651376+08:00,320
2026-09-21T14:02:25.2171721+08:00,320
2026-09-21T14:02:25.7538855+08:00,320
2026-09-21T14:02:26.3017121+08:00,320
2026-09-21T14:02:26.8497945+08:00,320
2026-09-21T14:02:27.4121535+08:00,320
2026-09-21T14:02:27.9460855+08:00,320
2026-09-21T14:02:28.4933715+08:00,320
2026-09-21T14:02:29.0257978+08:00,320
2026-09-21T14:02:29.5856891+08:00,320
2026-09-21T14:02:30.1621988+08:00,320
2026-09-21T14:02:30.7129603+08:00,320
2026-09-21T14:02:31.2725521+08:00,320
2026-09-21T14:02:31.8072630+08:00,320
2026-09-21T14:02:32.3559917+08:00,320
2026-09-21T14:02:32.9229837+08:00,320
2026-09-21T14:02:33.4716410+08:00,320
2026-09-21T14:02:34.0347696+08:00,320
2026-09-21T14:02:34.6149406+08:00,320
2026-09-21T14:02:35.1789334+08:00,320
2026-09-21T14:02:35.7283447+08:00,320
2026-09-21T14:02:36.2735144+08:00,320
2026-09-21T14:02:36.8415616+08:00,320
2026-09-21T14:02:37.4096688+08:00,320
2026-09-21T14:02:37.9742127+08:00,320
2026-09-21T14:02:38.5322918+08:00,320
2026-09-21T14:02:39.0787582+08:00,320
2026-09-21T14:02:39.6440188+08:00,320
2026-09-21T14:02:40.1912279+08:00,320
2026-09-21T14:02:40.7695657+08:00,320
2026-09-21T14:02:41.3184956+08:00,320
2026-09-21T14:02:41.8841178+08:00,320
2026-09-21T14:02:42.4175187+08:00,320
2026-09-21T14:02:42.9807081+08:00,320
2026-09-21T14:02:43.5166836+08:00,320
2026-09-21T14:02:44.0810810+08:00,320
2026-09-21T14:02:44.6178226+08:00,320
2026-09-21T14:02:45.1659959+08:00,320
2026-09-21T14:02:45.7451664+08:00,320
2026-09-21T14:02:46.2910402+08:00,320
2026-09-21T14:02:46.8294017+08:00,320
2026-09-21T14:02:47.3749447+08:00,320
2026-09-21T14:02:47.9296933+08:00,320
2026-09-21T14:02:48.4840599+08:00,320
2026-09-21T14:02:49.0602930+08:00,320
2026-09-21T14:02:49.6073288+08:00,320
2026-09-21T14:02:50.1656053+08:00,320
2026-09-21T14:02:50.7154576+08:00,320
2026-09-21T14:02:51.2932003+08:00,320
2026-09-21T14:02:51.8540349+08:00,320
2026-09-21T14:02:52.4074875+08:00,320
2026-09-21T14:02:52.9419832+08:00,320
2026-09-21T14:02:53.5076359+08:00,320
2026-09-21T14:02:54.0511306+08:00,320
2026-09-21T14:02:54.6028628+08:00,320
2026-09-21T14:02:55.1364587+08:00,320
2026-09-21T14:02:55.6905333+08:00,320
2026-09-21T14:02:56.2262839+08:00,320
2026-09-21T14:02:56.7623810+08:00,320
2026-09-21T14:02:57.3102947+08:00,320
2026-09-21T14:02:57.8564449+08:00,320
2026-09-21T14:02:58.3904174+08:00,320
2026-09-21T14:02:58.9419297+08:00,320
2026-09-21T14:02:59.4873177+08:00,320
2026-09-21T14:03:00.0223145+08:00,320
2026-09-21T14:03:00.5698316+08:00,320
2026-09-21T14:03:01.1342093+08:00,320
2026-09-21T14:03:01.6820382+08:00,320
2026-09-21T14:03:02.2479004+08:00,320
2026-09-21T14:03:02.7838806+08:00,320
2026-09-21T14:03:03.3208858+08:00,320
2026-09-21T14:03:03.8670986+08:00,320
2026-09-21T14:03:04.4334894+08:00,320
2026-09-21T14:03:04.9953420+08:00,320
2026-09-21T14:03:05.5418634+08:00,320
2026-09-21T14:03:06.0920364+08:00,320
2026-09-21T14:03:06.6264547+08:00,320
2026-09-21T14:03:07.1809502+08:00,320
2026-09-21T14:03:07.7418898+08:00,320
2026-09-21T14:03:08.2922212+08:00,320
2026-09-21T14:03:08.8415063+08:00,320
2026-09-21T14:03:09.4197844+08:00,320
2026-09-21T14:03:09.9957527+08:00,320
2026-09-21T14:03:10.5595635+08:00,320
2026-09-21T14:03:11.1067070+08:00,320
2026-09-21T14:03:11.6767721+08:00,320
2026-09-21T14:03:12.2230266+08:00,320
2026-09-21T14:03:12.7879117+08:00,320
2026-09-21T14:03:13.3344242+08:00,320
2026-09-21T14:03:13.8854606+08:00,320
2026-09-21T14:03:14.4334485+08:00,320
2026-09-21T14:03:14.9829544+08:00,320
2026-09-21T14:03:15.5161496+08:00,320
2026-09-21T14:03:16.0675435+08:00,320
2026-09-21T14:03:16.6201528+08:00,320
2026-09-21T14:03:17.2006588+08:00,320
2026-09-21T14:03:17.7612652+08:00,320
2026-09-21T14:03:18.3110337+08:00,320
2026-09-21T14:03:18.8573090+08:00,320
2026-09-21T14:03:19.4186268+08:00,320
